,index,date,time,user_name,text,retweeted,preprocessed_text
954,808,11/02/2018,07:40,steampnkpharaoh,So it is either @HP @HPSupport or @Kodak @KodakPrint that cannot measure cause these 4*6 ain't fitting or working in my #envy5644. Hey @curryspcworld can I get a refund if the pack is open? pic.twitter.com/sEq5XbZ5QZ,False,
955,809,11/02/2018,07:27,mingram36,@curryspcworld hi just wondering how long the logik L32SHE17 smart led tv will be at price of 169.99 thanks,False,
956,810,11/02/2018,07:26,CaPoniR6s,Only 4 teams in LoL Prem?,False,
957,811,11/02/2018,07:13,BakerThompsonAL,"Thank you Taahir, Fizz and JJ @curryspcworld Stockport for great customer service. #SmartPlan",False,
958,812,11/02/2018,07:00,FashionTrendsEv,"Get your Kitchen Appliances, TV+Entertainment, Cameras, Audio, Computing, PC Accessories, Phones & Smart Tech {https://www.currys.co.uk/gbuk/index.html?awc=1599_1514296146_54ec51c91ee449d79fc9d4e8df0bfed5&srcid=369&xtor=AL-1&cmpid=aff~http%3A%2F%2Fwww%2Ethelondontree%2Ecom%2F~Media%20Content~229659&awid=229659 …} From CURRYS PC WORLD||#Curryspcworld #currys #pcworld #london #england #ireland #wales #scotland #londonislovinitpic.twitter.com/ruZiTbyjwj",False,
959,813,11/02/2018,06:46,KathyCrane_TC,"@curryspcworld , just been into your Blackburn store and approached staff asking for stock of a freeview box. Was told he would get a colleague to help us but then turned around and carried on what he was doing. No help requested for us. We walked out. A response please!",False,
960,814,11/02/2018,06:46,scouseian1,@curryspcworld will you be stocking pressure washers anytime soon?,False,
961,815,11/02/2018,06:34,MickGraham187,"Very rude management in @curryspcworld in Gloucester. The manager on laptop/pc section was extremely unhelpful. The management from the other section was very rude (didn't catch his name) But the Lad who served us George was brilliant, do helpful and very professional.",False,
962,816,11/02/2018,06:01,SimonTomlinso11,@curryspcworld I've just tried to return an item to the Birmingham city centre store but was unable to because the attitude of staff was disgraceful. I was waiting for over 10 minutes and nobody wanted to serve me even though the store was not busy.,False,
963,817,11/02/2018,05:41,philto,@curryspcworld i still cant believe you turned down a £600 appliance that i tried to purchase because i wanted to pick it up was told to get it from another company this company must be turning over more money than sense not a very helpful  company .,False,
964,818,11/02/2018,05:39,JoMarieEverett,Half an hour queuing to return an item @curryspcworld. Not impressed!,False,
965,819,11/02/2018,05:30,MarieEllis_96_,@curryspcworld do you know when the Thomson Neo10 10.1 laptop might be back in stock?,False,
966,820,11/02/2018,05:23,Xjemince,Honestly paying for delivery.. would help if you delivered right product! Whole day of staying home. Then having to stay in for a 2nd day to replace it and still no time slot!,False,
967,821,11/02/2018,05:20,Xjemince,Honestly curry’s is a complete joke of a company! Couldn’t organise a piss up in a brewery! Will not be a returning customer! @curryspcworld,False,
968,822,11/02/2018,05:19,ARGeisler,"@curryspcworld I am having trouble tracking my order, can you help?",False,
969,823,11/02/2018,05:00,vouchercodesuk,The perfect time to treat a loved one as we've got an exclusive reward with @curryspcworld  Spend £200 and get a free £10 voucher to spend with them. Shop here: http://bit.ly/2BQFYU5 pic.twitter.com/jSOP7bl8Eb,False,
970,824,11/02/2018,04:56,tartanfluff,"Anyone who has had bad service can relate to this... and the cover-up can sometimes be worse than the  original sin, eh @curryspcworld ",False,
971,825,11/02/2018,04:36,chrisdrohan,@DPD_UK @curryspcworld 3rd tweet and no response...,False,
972,826,11/02/2018,04:12,ToryChaos,Yet again on the phone to @TeamKnowhowUK because of washing machine - I am seething with the incompetence of this service & @curryspcworld for there sale of not fit for purpose goods !!!,False,
973,827,11/02/2018,03:52,Euthumia,"I'm at @CurrysPcworld in Portsmouth, Hampshire https://www.swarmapp.com/c/j9yhe6oem0t ",False,
974,828,11/02/2018,03:36,chrisdrohan,@DPD_UK why is my parcel specifically booked for delivery before 12 telling me it won’t arrive till almost 1.30. What’s the point in paying for specific delivery. @curryspcworld,False,
975,829,11/02/2018,03:35,smashhitsmag,Try @curryspcworld or even the larger Tescos!,False,
976,830,11/02/2018,03:31,elcequestrian,Impressed with @curryspcworld after freezer died yesterday-new one ordered online & it came at 9am today at no extra cost #topservice,False,
977,831,11/02/2018,03:10,CoronalMass,At the moment we’re waiting for @curryspcworld to replace our faulty washing machine - will contact HoF if can’t finally resolve - thanks,False,
979,833,11/02/2018,02:44,JazRazvi,Are you having a laugh @curryspcworld @TeamKnowhowUK ?? 2 guys have just come to instal my washing machine and splattered my kitchen cupboard with sink waste  left me to clean up. JOKE pic.twitter.com/1kshesudbh,False,
980,834,11/02/2018,02:27,WhatNikiDidNext,Grrr. That’s pretty poor customer service if you ask me & sounds like a bit of buck passing. I’d call again tomorrow & take it up with store manager before calling manufacturers. I hope it doesn’t spoil your Sunday (& that a certain team cheer you up later),False,
981,835,11/02/2018,02:14,HighSocietyTeas,@curryspcworld can you help me please? Saved up for new telly and bought for £1600 got parking ticket for pleasure of time spent shopping.,False,
982,836,11/02/2018,02:08,annanddan,"@TeamKnowhowUK @curryspcworld  I have been trying to download a manual for my KENWOOD KSBSDIX16 American-Style Fridge Freezer - Stainless Steel
Product code: 160603
There is an ice cube light flashing on and off and I can't find my manual,Can you send me a link please.thanksAnn",False,
983,837,11/02/2018,01:58,lfc_kurtis,@TeamKnowhowUK I have had nothing but trouble with a several washing machines from @curryspcworld and I had to have @WhirlpoolCorp to come out and have a look at my machine and now I’m being charged £52 because they sent an engineer out #BadCustomerService,False,
984,838,11/02/2018,01:39,Markbradbury16,nice one,False,
985,839,11/02/2018,01:29,CoronalMass,Thanks! That’s good to know  Let’s see how today’s delivery attempt by @curryspcworld goes ,False,
986,840,11/02/2018,01:20,ChellTateDavies,FFS - half an hour unpacking our new fridge freezer to find its damaged call @curryspcworld to be told nothing they can do I need to call the manufacturer!! Not sure what they will do as was obviously damaged during delivery! #notimpressed,False,
987,841,11/02/2018,01:19,CoronalMass,@tesco @AmazonUK @verynetwork @houseoffraser do you ever give customers such a bad service?,False,
988,842,11/02/2018,01:13,CoronalMass,It’s @curryspcworld who we have the issues with not @Argos_Online Might be in your store later though if not adequately resolved,False,
989,843,11/02/2018,01:11,ArgosHelpers,I do apologise for this. Can you please DM us so we can look into this for you. - Maryam,False,
990,844,11/02/2018,01:06,marcelomelosnr,"@TeamKnowhowUK @curryspcworld Disgraceful Service. Paid for a fridge to be delivered, the staff was e really rude and unprofessional. They threatened to leave many times. Left wrappings in the pavement by the street, which led to two complaints by my neighbours. Appalling service",False,
991,845,11/02/2018,01:05,CoronalMass,2 weekends wasted 5 failed deliveries & 1 faulty washing machine from @curryspcworld NEXT DAY delivery @johnlewisretail @ao @Argos_Online,False,
992,846,11/02/2018,00:53,SarahAllwood2,@curryspcworld if I reserve something to collect instore can I pay using my flexi plan. I have a account and been accepted for it before Christmas. And already used it. So can you let me know ASAP if this is possible x,False,
993,847,11/02/2018,00:08,AltTrades,"UK IT consumer market should now look to adopt this. Fast #cryptocurrency payments which can be cashed out to sterling 

@johnlewisretail @curryspcworld @Apple @ScanComputers
@Tesco @btshopuk @CPWTweetshttps://twitter.com/CryptoChanneI/status/962502588427046912 …",False,
994,848,10/02/2018,17:15,ExpWithJake,@curryspcworld I rang up to get money returned to me for a camera I returned 4 months ago now and it's still not gone into my account... Not happy,False,
995,849,10/02/2018,15:43,KevMPhotography,@inowak_ for assistance in getting your money back from CurrysPCWorld use https://www.resolver.co.uk/  . Hope this helps.,False,
996,850,10/02/2018,15:07,b19ben1973,@curryspcworld awesome customer service from Matt & Luke in the chelmsford store thanks for your help,False,
997,851,10/02/2018,15:03,SaxtonRob,"@curryspcworld Bought a tv around a year ago, it has developed a line from top to bottom. How do we go about getting a replacement?",False,
998,852,10/02/2018,14:41,IronDuke2015,@curryspcworld My wife bought a pricey speaker. You failed to deliver. Twice failed to refund and now you seem to have deleted her account. Please DM asap.,False,
999,853,10/02/2018,13:47,THEREALZONEZERO,Some credit card purchases have hidden warrantee against damages,False,
1000,854,10/02/2018,13:01,JamesJimbo681,@curryspcworld  poor customer care  store manager more than happy to tell you LIES.... and even lie to your face!!! YOU SHOULD ALWAYS STICK TO YOUR WORD!,False,
1001,855,10/02/2018,12:49,jodiethomson89,"@curryspcworld poor service for my heavily pregnant sister. Broken fridge delivered, replacement ordered for this evening . . . washing machine turns up instead. Can't sort until Monday apparently but she can't take time off work. Needs sorting tomorrow please!",False,
1002,856,10/02/2018,12:34,ollybeeks,@curryspcworld unhappy with the customer service at bluewater store wanted to buy I pad with gift cards given to me by my children and was told I can only use 3 cards on a transaction ,False,
1003,857,10/02/2018,12:28,YouKnowLou,@curryspcworld I ordered a new TV and it said while ordering and on the confirmation page that it would be delivered tomorrow but I've just realised the confirmation email says Tuesday! I ordered from you for the next day delivery!!,False,
1004,858,10/02/2018,12:13,Philevans3Phil,"@curryspcworld absolutely shocking customer service from these muppets, last time I buy anything from them!!!",False,
1005,859,10/02/2018,11:04,JimmyGeorge81,They went to @curryspcworld for advice and instead got ripped off. Now they don't want to return the digital box because of how much hassle it's been! https://twitter.com/VO2PaulaGeorge/status/962395903230398467 …,False,
1006,860,10/02/2018,10:40,VO2PaulaGeorge,Hey @curryspcworld.Thanks for misleading my elderly parents into buying both smart tv and digibox in one of your http://stores.It  has been such a crap experience for them.Dishonest and disgraceful.,False,
1007,861,10/02/2018,10:20,Criley890,Anyone else had problems with samsung soundbars from currys  cutting out ? @curryspcworld @Samsungpic.twitter.com/uNudnS9mMG,False,
1008,862,10/02/2018,10:16,kentgirlie,Cheers @curryspcworld thanks to your website having an error one minute I’m eligible of credit and the next I’m not! #useless,False,
1009,863,10/02/2018,10:14,AlexPalosanu,"@curryspcworld hey, I have a bit of a problem with my laptop. I was wondering if you have any Laptop hp windows 10 laptop batteries for sale",False,
1010,864,10/02/2018,10:05,NixyBobs,@curryspcworld I've spent £100 on a hard drive that says it isn't readable with my Mac PLEASE HELP,False,
